"id","term","slug","url","status","categories","synonyms","keywords","author","updated_at","image","image_alt","related_terms","internal_links","source_file"
"minimalismus","Minimalismus","minimalismus","https://eskyna.com/glossar/minimalismus/","published","Stil & Wirkung","","minimalismus; was bedeutet minimalismus; minimalismus stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/minimalismus.png","Editoriale Glossar-Grafik zu Minimalismus mit ruhigen Farbfeldern und feiner Linienführung","Signature Look (https://eskyna.com/glossar/signature-look/); Wirkung (https://eskyna.com/glossar/wirkung/); Personal Style (https://eskyna.com/glossar/personal-style/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/)","https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/stil-wirkung/; https://eskyna.com/glossar/personal-style/; https://eskyna.com/glossar/signature-look/; https://eskyna.com/glossar/wirkung/; https://eskyna.com/praesenz/","content/de/glossar/minimalismus.md"
"minimalist-hiking-sandal","Minimalist Hiking Sandal","minimalist-hiking-sandal","https://eskyna.com/glossar/minimalist-hiking-sandal/","published","Schuhe","","minimalist hiking sandal; was ist eine minimalist hiking sandal; hiking sandal styling","Natalia Kleemann","2026-07-12","https://eskyna.com/images/glossar/minimalist-hiking-sandal.png","Glossar-Illustration zu Minimalist Hiking Sandal","Sandale (https://eskyna.com/glossar/sandale/); Maxirock (https://eskyna.com/glossar/maxirock/); Stoffhose (https://eskyna.com/glossar/stoffhose/); Kleid (https://eskyna.com/glossar/kleid/); Ton-in-Ton (https://eskyna.com/glossar/ton-in-ton/)","https://eskyna.com/glossar/kleid/; https://eskyna.com/glossar/maxirock/; https://eskyna.com/glossar/sandale/; https://eskyna.com/glossar/stoffhose/; https://eskyna.com/glossar/ton-in-ton/","content/de/glossar/minimalist-hiking-sandal.md"
"minimalist-wedge","Minimalist Wedge","minimalist-wedge","https://eskyna.com/glossar/minimalist-wedge/","published","Schuhe","","minimalist wedge; keilsandalette; minimalistische keilschuhe","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/minimalist-wedge.png","Glossar-Illustration zu Minimalist Wedge","Plateau (https://eskyna.com/glossar/plateau/); Sandalette (https://eskyna.com/glossar/sandalette/); Blockabsatz (https://eskyna.com/glossar/blockabsatz/); Elevated Flip-Flop (https://eskyna.com/glossar/elevated-flip-flop/); Saumlänge (https://eskyna.com/glossar/saumlange/)","https://eskyna.com/glossar/blockabsatz/; https://eskyna.com/glossar/elevated-flip-flop/; https://eskyna.com/glossar/kategorie/schuhe/; https://eskyna.com/glossar/plateau/; https://eskyna.com/glossar/sandalette/; https://eskyna.com/glossar/saumlange/; https://eskyna.com/stilfrage/","content/de/glossar/minimalist-wedge.md"
"minirock","Minirock","minirock","https://eskyna.com/glossar/minirock/","published","Kleider & Röcke","","minirock; was ist ein minirock; kurzer rock","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/minirock.png","Editoriale ESKYNA Grafik zum Glossarbegriff Minirock mit ruhigen Formen und feinen Farbfeldern","Rocklänge (https://eskyna.com/glossar/rocklange/); Saumlänge (https://eskyna.com/glossar/saumlange/); Blazer (https://eskyna.com/glossar/blazer/); Loafer (https://eskyna.com/glossar/loafer/)","https://eskyna.com/glossar/kategorie/kleider-roecke/; https://eskyna.com/stilfrage/","content/de/glossar/minirock.md"
"mintgruen","Mintgrün","mintgruen","https://eskyna.com/glossar/mintgruen/","published","Farbberatung & Farbe","","mintgrün; was bedeutet mintgrün; mintgrün kombinieren","Natalia Kleemann","2026-07-12","https://eskyna.com/images/glossar/mintgruen.png","Glossar-Illustration zu Mintgrün","Gruen (https://eskyna.com/glossar/gruen/); Blau (https://eskyna.com/glossar/blau/); Gedaempfte Farben (https://eskyna.com/glossar/gedaempfte-farben/); Farbpalette (https://eskyna.com/glossar/farbpalette/); Accessoire (https://eskyna.com/glossar/accessoire/)","https://eskyna.com/glossar/accessoire/; https://eskyna.com/glossar/blau/; https://eskyna.com/glossar/farbpalette/; https://eskyna.com/glossar/gedaempfte-farben/; https://eskyna.com/glossar/gruen/","content/de/glossar/mintgruen.md"
"mob-wife-aesthetic","Mob Wife Aesthetic","mob-wife-aesthetic","https://eskyna.com/glossar/mob-wife-aesthetic/","published","Stil & Wirkung","","mob wife aesthetic; mob wife style; lauter glamour look","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/mob-wife-aesthetic.png","Glossar-Illustration zu Mob Wife Aesthetic","Animal Print (https://eskyna.com/glossar/animal-print/); Gold (https://eskyna.com/glossar/gold/); Statement-Schmuck (https://eskyna.com/glossar/statement-schmuck/); Glamoratti (https://eskyna.com/glossar/glamoratti/); Schwarz (https://eskyna.com/glossar/schwarz/)","https://eskyna.com/glossar/animal-print/; https://eskyna.com/glossar/glamoratti/; https://eskyna.com/glossar/gold/; https://eskyna.com/glossar/kategorie/stil-wirkung/; https://eskyna.com/glossar/schwarz/; https://eskyna.com/glossar/statement-schmuck/; https://eskyna.com/praesenz/","content/de/glossar/mob-wife-aesthetic.md"
"mock-neck","Mock Neck","mock-neck","https://eskyna.com/glossar/mock-neck/","published","Materialien & Details","","mock neck; was bedeutet mock neck; mock neck stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/mock-neck.png","Editoriale Glossar-Grafik zu Mock Neck mit ruhigen Farbfeldern und feiner Linienführung","Materialfall (https://eskyna.com/glossar/materialfall/); Struktur (https://eskyna.com/glossar/struktur/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Accessoire (https://eskyna.com/glossar/accessoire/)","https://eskyna.com/glossar/accessoire/; https://eskyna.com/glossar/glanzgrad/; https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/materialfall/; https://eskyna.com/glossar/struktur/; https://eskyna.com/stilfrage/","content/de/glossar/mock-neck.md"
"modal","Modal","modal","https://eskyna.com/glossar/modal/","published","Materialien & Details","","modal; was bedeutet modal; modal stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/modal.png","Editoriale Glossar-Grafik zu Modal mit ruhigen Farbfeldern und feiner Linienführung","Materialfall (https://eskyna.com/glossar/materialfall/); Struktur (https://eskyna.com/glossar/struktur/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Accessoire (https://eskyna.com/glossar/accessoire/)","https://eskyna.com/glossar/accessoire/; https://eskyna.com/glossar/glanzgrad/; https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/materialfall/; https://eskyna.com/glossar/struktur/; https://eskyna.com/stilfrage/","content/de/glossar/modal.md"
"mode","Mode","mode","https://eskyna.com/glossar/mode/","published","Stil & Wirkung","","mode; was bedeutet mode; mode stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/mode.png","Editoriale Glossar-Grafik zu Mode mit ruhigen Farbfeldern und feiner Linienführung","Signature Look (https://eskyna.com/glossar/signature-look/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/); Passform (https://eskyna.com/glossar/passform/); Silhouette (https://eskyna.com/glossar/silhouette/); Outfit-Formel (https://eskyna.com/glossar/outfit-formel/)","https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/stil-wirkung/; https://eskyna.com/glossar/outfit-formel/; https://eskyna.com/glossar/passform/; https://eskyna.com/glossar/signature-look/; https://eskyna.com/glossar/silhouette/; https://eskyna.com/praesenz/","content/de/glossar/mode.md"
"modern","Modern","modern","https://eskyna.com/glossar/modern/","published","Stil & Wirkung","","modern; was bedeutet modern; modern stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/modern.png","Editoriale Glossar-Grafik zu Modern mit ruhigen Farbfeldern und feiner Linienführung","Signature Look (https://eskyna.com/glossar/signature-look/); Wirkung (https://eskyna.com/glossar/wirkung/); Personal Style (https://eskyna.com/glossar/personal-style/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/)","https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/stil-wirkung/; https://eskyna.com/glossar/personal-style/; https://eskyna.com/glossar/signature-look/; https://eskyna.com/glossar/wirkung/; https://eskyna.com/praesenz/","content/de/glossar/modern.md"
"modeschmuck","Modeschmuck","modeschmuck","https://eskyna.com/glossar/modeschmuck/","published","Materialien & Details","","modeschmuck; was bedeutet modeschmuck; modeschmuck stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/modeschmuck.png","Editoriale Glossar-Grafik zu Modeschmuck mit ruhigen Farbfeldern und feiner Linienführung","Materialfall (https://eskyna.com/glossar/materialfall/); Struktur (https://eskyna.com/glossar/struktur/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Accessoire (https://eskyna.com/glossar/accessoire/)","https://eskyna.com/glossar/accessoire/; https://eskyna.com/glossar/glanzgrad/; https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/materialfall/; https://eskyna.com/glossar/struktur/; https://eskyna.com/stilfrage/","content/de/glossar/modeschmuck.md"
"modest-fashion","Modest Fashion","modest-fashion","https://eskyna.com/glossar/modest-fashion/","published","Stil & Wirkung","","modest fashion; was ist modest fashion; modest fashion","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/modest-fashion.png","Glossar-Illustration zu Modest Fashion","","","content/de/glossar/modest-fashion.md"
"mohair","Mohair","mohair","https://eskyna.com/glossar/mohair/","published","Materialien & Details","","mohair; was ist mohair; mohair","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/mohair.png","Glossar-Illustration zu Mohair","","","content/de/glossar/mohair.md"
"mokassin","Mokassin","mokassin","https://eskyna.com/glossar/mokassin/","published","Schuhe","","mokassin; was ist ein mokassin; mokassins kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/mokassin.png","Editoriale ESKYNA Grafik zum Glossarbegriff Mokassin mit ruhigen Formen und feinen Farbfeldern","Loafer (https://eskyna.com/glossar/loafer/); Chinos (https://eskyna.com/glossar/chinos/); Lederjacke (https://eskyna.com/glossar/lederjacke/)","https://eskyna.com/glossar/kategorie/schuhe/; https://eskyna.com/stilfrage/","content/de/glossar/mokassin.md"
"mom-jeans","Mom Jeans","mom-jeans","https://eskyna.com/glossar/mom-jeans/","published","Garderobe & Alltag","","mom jeans; was sind mom jeans; mom jeans kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/mom-jeans.png","Editoriale Grafik zu Mom Jeans mit ruhigen Formen, Stofflinien und ESKYNA Farbwelt","Jeans (https://eskyna.com/glossar/jeans/); Denim (https://eskyna.com/glossar/denim/); Tapered Fit (https://eskyna.com/glossar/tapered-fit/); Passform (https://eskyna.com/glossar/passform/); Sneaker (https://eskyna.com/glossar/sneaker/)","https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/stilgarderobe/","content/de/glossar/mom-jeans.md"
"monkstrap","Monkstrap","monkstrap","https://eskyna.com/glossar/monkstrap/","published","Schuhe","","monkstrap; was ist monkstrap; monkstrap","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/monkstrap.png","Glossar-Illustration zu Monkstrap","","","content/de/glossar/monkstrap.md"
"monochrom","Monochrom","monochrom","https://eskyna.com/glossar/monochrom/","published","Farbberatung & Farbe","","monochrom outfit; monochrom kleidung; ton in ton look; farben kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/monochrom.png","Editoriale Grafik zum Glossarbegriff Monochrom mit ruhigen Farbfeldern und klarer Linienführung","Ton-in-Ton (https://eskyna.com/glossar/ton-in-ton/); Neutrale Farben (https://eskyna.com/glossar/neutrale-farben/); Farbpalette (https://eskyna.com/glossar/farbpalette/); Helligkeit (https://eskyna.com/glossar/helligkeit/); Materialfall (https://eskyna.com/glossar/materialfall/)","https://eskyna.com/glossar/kategorie/farbberatung-farbe/; https://eskyna.com/stilgefuehl/","content/de/glossar/monochrom.md"
"moosgruen","Moosgrün","moosgruen","https://eskyna.com/glossar/moosgruen/","published","Farb-Lexikon","","moosgrün bedeutung; moosgrün kombinieren; moosgrün vs oliv","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/moosgruen.png","Glossar-Illustration zu Moosgrün","Oliv (https://eskyna.com/glossar/oliv/); Tannengrün (https://eskyna.com/glossar/tannengruen/); Ocker (https://eskyna.com/glossar/ocker/); Cognac (https://eskyna.com/glossar/cognac/)","https://eskyna.com/glossar/ecru/; https://eskyna.com/glossar/oliv/; https://eskyna.com/glossar/schokoladenbraun/; https://eskyna.com/glossar/tannengruen/","content/de/glossar/moosgruen.md"
"morning-dress-cutaway","Morning Dress/Cutaway","morning-dress-cutaway","https://eskyna.com/glossar/morning-dress-cutaway/","published","Dresscodes & Anlässe","","morning dress cutaway; was ist morning dress/cutaway; morning dress/cutaway","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/morning-dress-cutaway.png","Glossar-Illustration zu Morning Dress/Cutaway","","","content/de/glossar/morning-dress-cutaway.md"
"mule","Mule","mule","https://eskyna.com/glossar/mule/","published","Schuhe","","mule schuh; was sind mules; pantoletten","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/mule.png","Editoriale ESKYNA Grafik zum Glossarbegriff Mule mit ruhigen Formen und feinen Farbfeldern","Slingback (https://eskyna.com/glossar/slingback/); Sandale (https://eskyna.com/glossar/sandale/); Pumps (https://eskyna.com/glossar/pumps/); Saumlänge (https://eskyna.com/glossar/saumlange/)","https://eskyna.com/glossar/kategorie/schuhe/; https://eskyna.com/stilfrage/","content/de/glossar/mule.md"
"mulesing-freie-wolle","Mulesing-freie Wolle","mulesing-freie-wolle","https://eskyna.com/glossar/mulesing-freie-wolle/","published","Materialien & Details","","mulesing-freie wolle; mulesing frei; ethische wolle","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/mulesing-freie-wolle.png","Glossar-Illustration zu Mulesing-freie Wolle","Wolle (https://eskyna.com/glossar/wolle/); Merinowolle (https://eskyna.com/glossar/merinowolle/); Materialqualität (https://eskyna.com/glossar/materialqualitaet/); Slow Fashion (https://eskyna.com/glossar/slow-fashion/); Qualität (https://eskyna.com/glossar/qualitaet/)","https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/materialqualitaet/; https://eskyna.com/glossar/merinowolle/; https://eskyna.com/glossar/qualitaet/; https://eskyna.com/glossar/slow-fashion/; https://eskyna.com/glossar/wolle/; https://eskyna.com/stilfrage/","content/de/glossar/mulesing-freie-wolle.md"
"musselin","Musselin","musselin","https://eskyna.com/glossar/musselin/","published","Materialien & Details","","musselin; was ist musselin; musselin","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/musselin.png","Glossar-Illustration zu Musselin","","","content/de/glossar/musselin.md"
"muster","Muster","muster","https://eskyna.com/glossar/muster/","published","Materialien & Details","","muster; was bedeutet muster; muster stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/muster.png","Editoriale Glossar-Grafik zu Muster mit ruhigen Farbfeldern und feiner Linienführung","Materialfall (https://eskyna.com/glossar/materialfall/); Struktur (https://eskyna.com/glossar/struktur/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Accessoire (https://eskyna.com/glossar/accessoire/)","https://eskyna.com/glossar/accessoire/; https://eskyna.com/glossar/glanzgrad/; https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/materialfall/; https://eskyna.com/glossar/struktur/; https://eskyna.com/stilfrage/","content/de/glossar/muster.md"
"nachhaltige-garderobe","Nachhaltige Garderobe","nachhaltige-garderobe","https://eskyna.com/glossar/nachhaltige-garderobe/","published","Garderobe & Alltag","","nachhaltige garderobe; was bedeutet nachhaltige garderobe; nachhaltige garderobe stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/nachhaltige-garderobe.png","Editoriale Glossar-Grafik zu Nachhaltige Garderobe mit ruhigen Farbfeldern und feiner Linienführung","Capsule Wardrobe (https://eskyna.com/glossar/capsule-wardrobe/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/); Outfit-Formel (https://eskyna.com/glossar/outfit-formel/); Key-Piece (https://eskyna.com/glossar/key-piece/); Fehlkauf (https://eskyna.com/glossar/fehlkauf/)","https://eskyna.com/glossar/capsule-wardrobe/; https://eskyna.com/glossar/fehlkauf/; https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/glossar/key-piece/; https://eskyna.com/glossar/outfit-formel/; https://eskyna.com/stilgarderobe/","content/de/glossar/nachhaltige-garderobe.md"
